#multi:
,mass A,,mass B,,mass C,,mass D,,mass E,,mass F,,
t,x,y,x,y,x,y,x,y,x,y,x,y,
8.008000E-1,,,,,,,,,,,8.201116E2,-1.379980E2
8.341667E-1,,,,,,,,,,,8.204907E2,-1.382839E2
8.675333E-1,,,,,,,,,,,8.208001E2,-1.381253E2
9.009000E-1,,,,,,,,,,,8.213037E2,-1.384032E2
9.342667E-1,,,,,,,,,,,8.209247E2,-1.385424E2
9.676333E-1,,,,,,,,,,,8.211992E2,-1.389389E2
4.237567E0,,,,,,,2.988701E1,-2.078865E1,-3.136798E2,-3.093585E1,8.211707E2,-1.391526E2
4.270933E0,,,,,,,3.049639E1,-2.078028E1,-3.129581E2,-3.099797E1,8.218807E2,-1.390123E2
4.304300E0,,,,,,,3.122515E1,-2.082593E1,-3.121799E2,-3.080970E1,8.225789E2,-1.393249E2
4.337667E0,,,,,,,3.186812E1,-2.077252E1,-3.115062E2,-3.087349E1,8.230568E2,-1.390544E2
4.371033E0,,,,,,,3.244507E1,-2.082187E1,-3.106731E2,-3.093188E1,8.234877E2,-1.392634E2
4.404400E0,,,,,,,3.298996E1,-2.086582E1,-3.102828E2,-3.082934E1,8.237604E2,-1.388699E2
4.437767E0,,,,,-6.520000E2,-1.700000E1,3.300787E1,-2.087355E1,-3.103477E2,-3.084347E1,8.238685E2,-1.389208E2
4.471133E0,,,,,-6.522254E2,-1.698774E1,3.291470E1,-2.080186E1,-3.103723E2,-3.084807E1,8.238604E2,-1.388854E2
4.504500E0,,,,,-6.524352E2,-1.688632E1,3.266248E1,-2.069243E1,-3.108362E2,-3.097577E1,8.236079E2,-1.392934E2
4.537867E0,,,,,-6.530894E2,-1.709632E1,3.222011E1,-2.085539E1,-3.112978E2,-3.083952E1,8.230907E2,-1.390249E2
4.571233E0,,,,,-6.539162E2,-1.702032E1,3.121027E1,-2.080330E1,-3.121663E2,-3.078600E1,8.223834E2,-1.391697E2
4.604600E0,,,,,-6.549124E2,-1.707265E1,3.009306E1,-2.074552E1,-3.131856E2,-3.076908E1,8.215682E2,-1.392678E2
4.637967E0,,,,,-6.560708E2,-1.683831E1,2.917143E1,-2.077964E1,-3.143669E2,-3.079190E1,8.204787E2,-1.392524E2
4.671333E0,,,3.479295E2,-5.855509E0,-6.572316E2,-1.648114E1,2.810673E1,-2.077425E1,-3.154354E2,-3.084065E1,8.196602E2,-1.387778E2
4.704700E0,6.894001E2,1.531944E1,,,-6.579163E2,-1.682964E1,2.738006E1,-2.072761E1,-3.162247E2,-3.082801E1,8.190622E2,-1.390042E2
4.738067E0,6.982709E2,1.920158E1,,,-6.582162E2,-1.679922E1,2.343086E1,-1.931242E1,-3.165734E2,-3.090753E1,8.188604E2,-1.389174E2
4.771433E0,7.023402E2,2.119076E1,4.220332E2,2.624971E1,-6.578353E2,-1.700289E1,,,-3.160516E2,-3.079123E1,8.193831E2,-1.391446E2
4.804800E0,7.018871E2,1.957593E1,,,-6.567389E2,-1.712624E1,,,-3.151344E2,-3.080821E1,8.203385E2,-1.391847E2
4.838167E0,6.968159E2,1.659237E1,4.298659E2,3.279275E1,-6.554072E2,-1.649483E1,-1.002070E1,5.698235E0,-3.137505E2,-3.095866E1,8.213436E2,-1.391787E2
4.871533E0,6.863078E2,1.332412E1,4.282861E2,2.942584E1,-6.537567E2,-1.724600E1,-1.405997E1,1.212005E1,-3.121904E2,-3.078847E1,8.226065E2,-1.393202E2
4.904900E0,,,4.217462E2,2.167653E1,-6.522731E2,-1.683968E1,-1.432603E1,1.437581E1,-3.107739E2,-3.093490E1,8.237654E2,-1.388929E2
4.938267E0,,,4.150241E2,5.649981E0,-6.507458E2,-1.722953E1,-1.040071E1,1.091485E1,-3.093250E2,-3.083312E1,8.251109E2,-1.390850E2
4.971633E0,,,3.965832E2,1.537015E0,-6.492765E2,-1.684231E1,-2.486207E0,3.110041E0,-3.080271E2,-3.076563E1,8.261821E2,-1.389517E2
5.005000E0,,,3.776405E2,2.128758E0,-6.478713E2,-1.710654E1,9.623489E0,-6.080203E0,-3.067064E2,-3.091970E1,8.273595E2,-1.390789E2
5.038367E0,,,3.623893E2,3.506778E0,-6.469940E2,-1.701231E1,2.662408E1,-1.647076E1,-3.060075E2,-3.073475E1,8.278535E2,-1.388270E2
5.071733E0,6.037545E2,3.955847E1,3.502775E2,-3.690206E0,-6.463516E2,-1.692932E1,,,-3.054221E2,-3.086117E1,8.283987E2,-1.391366E2
5.105100E0,6.025193E2,4.363547E1,,,-6.459770E2,-1.712709E1,,,-3.051828E2,-3.081271E1,8.283619E2,-1.391369E2
5.138467E0,6.044091E2,3.985734E1,,,-6.459963E2,-1.709491E1,,,-3.052302E2,-3.082110E1,8.283048E2,-1.391131E2
5.171833E0,6.097795E2,2.850239E1,,,-6.462296E2,-1.693038E1,,,-3.054884E2,-3.087314E1,8.282441E2,-1.390894E2
5.205200E0,,,,,-6.467082E2,-1.737444E1,,,-3.059627E2,-3.098687E1,8.277648E2,-1.388362E2
5.238567E0,,,3.486973E2,-2.815768E0,-6.473899E2,-1.674047E1,,,-3.066400E2,-3.089156E1,8.272444E2,-1.390636E2
5.271933E0,,,3.597781E2,5.414285E0,-6.481775E2,-1.694205E1,,,-3.073877E2,-3.084165E1,8.265760E2,-1.392782E2
5.305300E0,,,3.749022E2,2.650577E0,-6.491555E2,-1.697907E1,,,-3.082114E2,-3.084154E1,8.256343E2,-1.386413E2
5.338667E0,6.888384E2,1.278079E1,3.859197E2,2.708574E0,-6.501480E2,-1.697950E1,,,-3.092214E2,-3.081073E1,8.250029E2,-1.388808E2
5.372033E0,6.996733E2,1.669727E1,4.074352E2,9.011081E-1,-6.509052E2,-1.720829E1,,,-3.099772E2,-3.098348E1,8.242541E2,-1.390183E2
5.405400E0,7.054518E2,2.007707E1,4.207565E2,1.076438E1,-6.514627E2,-1.686642E1,2.463083E1,-1.799264E1,-3.103691E2,-3.083724E1,8.239898E2,-1.389370E2
5.438767E0,7.065216E2,2.082298E1,4.274245E2,1.570536E1,-6.518724E2,-1.723542E1,6.830553E0,-7.191924E0,-3.108641E2,-3.095975E1,8.237647E2,-1.388709E2
5.472133E0,7.025762E2,1.875944E1,4.327191E2,1.976880E1,-6.521760E2,-1.692721E1,-5.470025E0,3.058380E0,-3.111084E2,-3.079170E1,8.235772E2,-1.393247E2
5.505500E0,6.936201E2,1.493106E1,4.309988E2,1.955799E1,-6.524712E2,-1.660800E1,-1.306550E1,1.194627E1,-3.114890E2,-3.087609E1,8.232197E2,-1.391676E2
5.538867E0,6.807330E2,1.251059E1,4.251362E2,1.348088E1,-6.527727E2,-1.977443E1,-1.630733E1,1.642393E1,-3.115021E2,-3.086250E1,8.229671E2,-1.390079E2
5.572233E0,,,4.109819E2,4.538018E0,-6.530312E2,-1.737862E1,-1.580484E1,1.500252E1,-3.103977E2,-3.126592E1,8.227988E2,-1.389265E2
5.605600E0,,,3.969434E2,7.512910E-1,-6.532528E2,-1.668236E1,-1.099341E1,9.290764E0,-3.084901E2,-3.144457E1,8.225968E2,-1.393150E2
5.638967E0,,,3.788360E2,5.928998E0,-6.536369E2,-1.784944E1,-2.233511E0,-1.261853E0,-3.068464E2,-3.193053E1,8.224491E2,-1.392487E2
5.672333E0,,,3.630361E2,2.295070E0,-6.544039E2,-1.645821E1,1.177708E1,-1.215268E1,-3.061501E2,-3.193327E1,8.217143E2,-1.388548E2
